MPG,Cyl,Displacement,Horsepower,Weight,Acceleration,Year,CountryCode,Model,Scored Labels
0.58422769683469,-0.864013555295584,-0.788552669941081,-0.428421355276607,-0.439203208629976,1.47301936561337,1.63640963664004,-0.716641045185308,chevrolet cavalier,0.22644722906114
0.969087528493662,-0.864013555295584,-0.788552669941081,-0.506460933003573,-0.474567286967898,0.239053174230912,1.63640963664004,-0.716641045185308,pontiac j2000 se hatchback,0.491876198778207
1.28980405487614,-0.864013555295584,-0.92251057347567,-0.558487318154883,-1.06396859259993,0.130173804403048,0.277357565532209,-0.716641045185308,dodge colt m/m,0.481242571258379
0.840800917940672,-0.864013555295584,-1.01819479028609,-0.740579666184469,-1.07575661871257,-0.377929921460318,-1.35350491979719,0.526382360622837,fiat 124b,0.54726739618156
0.327654475728709,-0.864013555295584,-0.702436874811703,0.221908459114773,-0.876538977408945,-1.10379238697941,-1.62531533401876,0.526382360622837,bmw 2002,0.204248180243906
-1.21178485090718,1.48394702477976,1.96715277419903,1.83472639880539,1.75219084570992,-1.46672361973896,-1.35350491979719,-0.716641045185308,pontiac catalina brougham,-1.38308334219799
0.0710812546227281,-0.864013555295584,-0.520636862871904,-0.324368584973986,-0.132714529701319,0.311639420782821,1.63640963664004,-0.716641045185308,ford fairmont futura,0.315429479130105
-0.0315480338196644,-0.864013555295584,-0.367542115975231,0.0138029185095311,-0.274170843053007,0.420518790610685,0.549167979753776,-0.716641045185308,plymouth sapporo,0.0300642502206383
-0.249635271759748,0.30996673474209,0.350089510102922,0.273934844266083,0.315230462579026,-0.0512918119767255,0.820978393975342,-0.716641045185308,pontiac lemans v6,-0.16069894277821
-0.0572053559302624,-0.864013555295584,-0.759847404897955,-0.246329007247021,-0.334289776227475,-0.196464305080544,-0.266263262910924,0.526382360622837,audi 100ls,-0.493449621849756
1.36677602120793,-0.864013555295584,-1.03733163364817,-1.02672478451668,-1.18184885372634,-0.123878058528635,0.820978393975342,1.76940576643098,maxda glc deluxe,1.33998748712513
-0.0572053559302624,-0.864013555295584,-0.712005296492745,-0.19430262209571,-0.555904667145119,-0.377929921460318,-1.08169450557562,1.76940576643098,toyouta corona mark ii (sw),0.462521584944671
2.71378543201433,-0.864013555295584,-0.989489525242965,-0.974698399365366,-1.32919918013435,-0.631981784392001,1.09278880819691,1.76940576643098,honda civic 1500 gl,1.53498307221289
0.327654475728709,-0.864013555295584,-0.941647416837754,-0.922672014214056,-0.929585094915828,0.892329393198097,-1.08169450557562,0.526382360622837,renault 12 (sw),0.407007363408732
1.35394736015263,-0.864013555295584,-0.82682635666525,-0.896658821638401,-0.863572148685041,0.493105037162594,1.63640963664004,1.76940576643098,toyota corolla,1.11877007765039
-1.46835807201316,1.48394702477976,1.48873169014693,1.44452851017057,1.74276042481981,-0.740861154219865,-1.08169450557562,-0.716641045185308,oldsmobile delta 88 royale,-1.39168135500877
-1.21178485090718,1.48394702477976,1.18254219635358,1.18439658441401,1.48460265295298,-0.377929921460318,-0.809884091354056,-0.716641045185308,plymouth fury gran sedan,-1.2488052839388
-0.698638408695215,0.30996673474209,-0.224015790759601,-0.19430262209571,0.00756298103910491,-0.377929921460318,-0.266263262910924,-0.716641045185308,ford pinto,-0.4762311302115
-1.08349824035419,1.48394702477976,1.87146855738861,2.22492428744022,1.02840604239379,-2.5555173180176,-1.62531533401876,-0.716641045185308,amc ambassador dpl,-1.12122098471484
0.135224559899223,-0.864013555295584,-0.415384224380442,-0.428421355276607,-0.280064856109327,0.166466927679003,0.277357565532209,-0.716641045185308,pontiac sunbird coupe,0.196311220121076
-0.416407865478636,0.30996673474209,0.0534684379906188,-0.428421355276607,0.097151979495174,0.565691283714505,1.36459922241848,-0.716641045185308,ford granada gl,0.160154967966733
0.815143595830074,-0.864013555295584,-0.578047392958156,-0.376394970125297,-0.314250131835985,-0.014998688700771,1.09278880819691,1.76940576643098,toyota corona liftback,0.835567578997205
1.04605949482546,-0.864013555295584,-0.712005296492745,-0.79260605133578,-0.403839130292054,1.00120876302596,1.36459922241848,1.76940576643098,mazda 626,0.892650698085333
2.22629631191297,-0.864013555295584,-1.04690005532922,-1.02672478451668,-1.02271050120569,1.32784687250955,1.09278880819691,1.76940576643098,datsun 210,1.0813454827758
-0.737124391861113,0.30996673474209,0.350089510102922,1.57459447304884,0.55099098483184,-0.777154277495819,0.549167979753776,-0.716641045185308,buick regal sport coupe (turbo),-0.725696885797522
-0.544694476031627,1.48394702477976,0.694552690620436,0.534066770022635,0.739599402634091,-0.196464305080544,0.820978393975342,-0.716641045185308,chevrolet malibu classic (sw),-0.472341380983391
0.0710812546227281,0.30996673474209,0.0534684379906188,-0.610513703306193,0.0405694541544988,0.747156900094278,0.00554715131064295,-0.716641045185308,ford maverick,-0.442075764956071
-1.34007146146017,1.48394702477976,1.48873169014693,1.83472639880539,1.3231066952098,-0.922326770599638,-0.809884091354056,-0.716641045185308,buick century 350,-1.28966707873776
-1.08349824035419,0.30996673474209,0.608436895491058,0.143868881387807,0.886949729042099,1.25526062595764,-0.266263262910924,-0.716641045185308,amc matador,-1.07334728416063
-1.34007146146017,1.48394702477976,1.96715277419903,2.22492428744022,1.70268113603683,-1.10379238697941,-1.08169450557562,-0.716641045185308,chrysler newport royal,-1.53365435041804
1.8799224634199,-0.864013555295584,-1.00862636860505,-1.15679074739495,-1.19010047200519,1.18267437940573,1.09278880819691,1.76940576643098,toyota corolla tercel,1.226919049875
-0.826925019248206,0.30996673474209,-0.300563164207937,0.534066770022635,0.191456188396299,-0.70456803094391,0.549167979753776,0.526382360622837,volvo 264gl,-0.0493698107616199
-0.955211629801196,1.48394702477976,1.96715277419903,1.96479236168367,1.46456300856149,-1.61189611284278,0.277357565532209,-0.716641045185308,pontiac grand prix lj,-0.963123639903673
1.8286078191987,-0.864013555295584,-1.00862636860505,-1.10476436224364,-1.09343865788153,0.638277530266414,1.36459922241848,1.76940576643098,toyota tercel,1.31520896598604
1.8670938023646,-0.864013555295584,-0.989489525242965,-0.974698399365366,-1.15827280150106,0.239053174230912,1.63640963664004,1.76940576643098,datsun 310 gx,1.41771588831611
0.327654475728709,-0.864013555295584,-0.932078995156712,-0.766592858760125,-0.839996096459759,0.964915639750006,0.277357565532209,1.76940576643098,toyota corolla liftback,0.808462994650358
-1.34007146146017,1.48394702477976,1.02944744945691,0.638119540325256,0.225641464122957,-1.28525800335919,-0.266263262910924,-0.716641045185308,ford mustang ii,-0.253382080260008
-0.313778577036244,0.30996673474209,0.0439000163095768,-0.376394970125297,-0.388514696345622,-0.196464305080544,-1.62531533401876,-0.716641045185308,amc gremlin,-0.648176435669262
-1.08349824035419,1.48394702477976,2.24463700294925,2.43302982804546,1.60719812452444,-2.01112046887828,-1.62531533401876,-0.716641045185308,ford galaxie 500,-1.51283068974394
0.58422769683469,-0.864013555295584,-0.836394778346292,-0.480447740427917,-0.60541437681821,-0.014998688700771,0.00554715131064295,0.526382360622837,fiat 131,0.487048437862554
0.404626442060504,-0.864013555295584,-0.415384224380442,-0.532474125579228,-0.403839130292054,0.311639420782821,1.36459922241848,-0.716641045185308,buick skylark,0.453617965704212
-1.01935493507769,1.48394702477976,1.48873169014693,1.70466043592712,1.39972886494197,-1.50301674301491,0.277357565532209,-0.716641045185308,chevrolet monte carlo landau,-1.03123224050755
-1.08349824035419,1.48394702477976,1.04858429281899,1.18439658441401,1.07791575206688,-1.10379238697941,-1.08169450557562,-0.716641045185308,amc matador (sw),-0.946563903870669
1.28980405487614,-0.864013555295584,-0.415384224380442,-0.376394970125297,-0.496964536581916,-0.849740524047729,0.820978393975342,-0.716641045185308,pontiac phoenix,0.689525781694247
1.00757351165956,-0.864013555295584,-0.712005296492745,-0.766592858760125,-0.513467773139613,0.710863776818323,1.09278880819691,1.76940576643098,mazda 626,0.925043450575765
-0.0572053559302624,1.48394702477976,1.48873169014693,0.534066770022635,1.08734617295699,0.674570653542368,0.820978393975342,-0.716641045185308,cadillac eldorado,-0.606371985983834
-1.08349824035419,0.30996673474209,0.531889522042721,-0.84463243648709,0.212674635399053,1.43672624233742,-0.266263262910924,-0.716641045185308,ford maverick,-0.493554674394342
0.815143595830074,-0.864013555295584,-1.00862636860505,-1.10476436224364,-1.33509319319067,-0.0875849352526801,1.09278880819691,0.526382360622837,vokswagen rabbit,1.24858631491068
-0.519037153921029,1.48394702477976,1.18254219635358,0.924264658657463,0.892843742098419,-0.849740524047729,0.549167979753776,-0.716641045185308,dodge diplomat,-0.5353119549788
1.8670938023646,-0.864013555295584,-0.989489525242965,-0.974698399365366,-1.19363687983898,-0.196464305080544,1.63640963664004,1.76940576643098,honda civic,1.25194390923581
1.99538041291759,-0.864013555295584,-1.03733163364817,-1.05273797709233,-1.29972911485275,0.311639420782821,1.36459922241848,-0.716641045185308,plymouth champ,0.947371782321718
-0.442065187589234,0.30996673474209,-0.367542115975231,0.456027192295669,-0.201085081154635,-0.740861154219865,-0.809884091354056,1.76940576643098,toyota mark ii,-0.694347277847319
0.969087528493662,-0.864013555295584,-1.1330158504586,-1.36489628800019,-1.56613850499842,0.347932544058776,-0.53807367713249,1.76940576643098,toyota corona,0.917947515358183
0.969087528493662,-0.864013555295584,-1.18085795886381,-1.02672478451668,-1.41996698120168,1.25526062595764,-1.35350491979719,1.76940576643098,toyota corolla 1200,0.73098069814126
-0.442065187589234,-0.864013555295584,-0.932078995156712,-0.428421355276607,-0.823492859902062,1.25526062595764,-0.809884091354056,1.76940576643098,toyota carina,0.392135704834836
0.4559410862817,-0.864013555295584,-0.932078995156712,-0.428421355276607,-0.999134448980408,-0.377929921460318,-1.62531533401876,1.76940576643098,datsun pl510,0.401676147241559
-0.698638408695215,0.30996673474209,0.29267898001667,-0.246329007247021,0.951783872661623,1.25526062595764,-0.266263262910924,-0.716641045185308,plymouth fury,-0.674717563248208
-0.891068324524701,1.48394702477976,1.49830011182797,0.872238273506152,1.15218031657651,-0.849740524047729,0.820978393975342,-0.716641045185308,mercury grand marquis,-0.502498028543029
1.61052058125862,-0.864013555295584,-0.712005296492745,-0.428421355276607,-0.963770370642486,-0.377929921460318,1.63640963664004,1.76940576643098,nissan stanza xe,1.27642290932536
0.327654475728709,-0.864013555295584,-0.692868453130661,-0.636526895881849,-0.620738810764643,0.347932544058776,-0.53807367713249,-0.716641045185308,ford pinto,-0.186186581628436
-1.34007146146017,1.48394702477976,1.48873169014693,1.05433062153574,1.27006057770292,-1.28525800335919,0.00554715131064295,-0.716641045185308,chevy c10,-0.716175005922586
-0.749953052916411,0.30996673474209,0.29267898001667,-0.506460933003573,0.574567037057121,0.384225667334731,1.36459922241848,-0.716641045185308,chrysler lebaron salon,0.0731808615750476
1.35394736015263,-0.864013555295584,-0.788552669941081,-0.428421355276607,-0.686751756995431,0.892329393198097,1.63640963664004,-0.716641045185308,chevrolet cavalier 2-door,0.433663749279897
-1.08349824035419,1.48394702477976,1.02944744945691,0.664132732900911,1.5529732044063,-0.232757428356499,0.277357565532209,-0.716641045185308,mercury cougar brougham,-0.901980552549656
-1.21178485090718,1.48394702477976,1.18254219635358,1.18439658441401,1.31839148476475,-0.922326770599638,-1.35350491979719,-0.716641045185308,plymouth fury iii,-1.08656005040511
0.109567237788625,-0.864013555295584,-0.415384224380442,-0.376394970125297,0.0299602306531222,1.65448498199315,1.09278880819691,-0.716641045185308,amc concord,-0.532891509675261
2.63681346568254,-0.864013555295584,-0.932078995156712,-1.36489628800019,-0.999134448980408,3.28767552941111,1.63640963664004,0.526382360622837,vw pickup,0.742858830049762
-0.0572053559302624,-0.864013555295584,-0.932078995156712,-1.31286990284888,-0.852962925183664,2.8884511733756,-1.08169450557562,0.526382360622837,volkswagen type 3,0.185568596554461
0.969087528493662,-0.864013555295584,-0.721573718173787,-0.584500510730538,-0.303640908334609,1.40043311906146,1.63640963664004,-0.716641045185308,chevy s-10,0.260800107166438
-1.34007146146017,1.48394702477976,2.34988964144071,2.8752541018316,2.07164635336249,-1.64818923611873,-0.809884091354056,-0.716641045185308,chrysler new yorker brougham,-1.72804819309922
-0.685809747639916,0.30996673474209,0.608436895491058,0.404000807144359,0.509732893437597,-0.16017118180459,0.549167979753776,-0.716641045185308,amc concord d/l,-0.277720154077618
0.969087528493662,-0.864013555295584,-1.10431058541547,-0.974698399365366,-1.15237878844474,0.166466927679003,-0.53807367713249,0.526382360622837,fiat x1.9,0.725739914912784
1.14868878326785,-0.864013555295584,-0.836394778346292,-0.84463243648709,-0.810526031178158,0.529398160438549,1.09278880819691,1.76940576643098,honda accord,1.33100774570855
1.73880719181161,-0.864013555295584,-1.04690005532922,-1.02672478451668,-1.18184885372634,1.40043311906146,1.36459922241848,1.76940576643098,datsun 210 mpg,1.17742663448805
-0.0572053559302624,-0.864013555295584,-0.520636862871904,-0.558487318154883,-0.399123919846998,0.529398160438549,-0.266263262910924,-0.716641045185308,ford pinto,-0.253595833074497
-1.08349824035419,0.30996673474209,0.531889522042721,-0.116263044368745,0.422501500204056,0.529398160438549,-0.53807367713249,-0.716641045185308,chevrolet nova,-0.547157609209634
1.22566074959964,-0.864013555295584,-0.989489525242965,-1.33888309542454,-1.39403332375387,0.710863776818323,-0.266263262910924,1.76940576643098,honda civic cvcc,1.46713571375329
-0.63449510341872,1.48394702477976,1.58441590695735,1.18439658441401,1.13449827740755,-0.922326770599638,0.820978393975342,-0.716641045185308,chrysler lebaron town @ country (sw),-0.593532331963573
-1.21178485090718,1.48394702477976,2.34988964144071,2.8752541018316,1.57301284879779,-2.5555173180176,-1.62531533401876,-0.716641045185308,plymouth fury iii,-1.41568494733141
-0.698638408695215,1.48394702477976,1.18254219635358,1.18439658441401,0.540381761330463,-1.64818923611873,-1.62531533401876,-0.716641045185308,plymouth satellite,-0.788779350575869
0.327654475728709,-0.864013555295584,-0.92251057347567,-0.376394970125297,-0.839996096459759,-0.014998688700771,-0.809884091354056,0.526382360622837,fiat 124 sport coupe,0.361538904378428
0.481598408392298,-0.864013555295584,-0.511068441190862,-0.870645629062745,0.250396318959503,3.36026177596302,0.820978393975342,0.526382360622837,peugeot 504,-0.119934000131553
0.712514307387681,-0.864013555295584,-0.999057946924007,-0.896658821638401,-1.22664335295437,-0.486809291288182,0.00554715131064295,0.526382360622837,vw rabbit,2.28074952745045
