Recency,Frequency,Monetary,Time,Class,Scored Labels,Scored Probabilities
-0.680679410118051,1.45410604720814,1.45410604720814,0.234721559432922,-0.558820813637418,1.78948238074904,0.538040637969971
-0.927898734598897,-0.0882040063297832,-0.0882040063297835,0.522072993894174,1.78948238074904,-0.558820813637418,0.266783833503723
-0.680679410118051,-0.773675141235527,-0.773675141235529,-1.24308581779638,-0.558820813637418,-0.558820813637418,0.293716788291931
0.802636536767025,-0.773675141235527,-0.773675141235529,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.100021608173847
0.18458822556491,0.425899344849525,0.425899344849526,0.56312319881721,-0.558820813637418,-0.558820813637418,0.191429764032364
0.18458822556491,-0.602307357509091,-0.602307357509093,-0.545232334104764,-0.558820813637418,-0.558820813637418,0.153055116534233
-0.0626310989159362,-0.602307357509091,-0.602307357509093,0.727324018509354,-0.558820813637418,-0.558820813637418,0.104980051517487
-0.804289072358474,1.45410604720814,1.45410604720814,0.0294705348177412,-0.558820813637418,1.78948238074904,0.584548354148865
0.555417212286179,-0.0882040063297832,-0.0882040063297835,-0.339981309489583,-0.558820813637418,-0.558820813637418,0.157305181026459
0.802636536767025,0.0831637773966527,0.0831637773966529,1.9177799612774,-0.558820813637418,-0.558820813637418,0.056688591837883
0.555417212286179,0.254531561123089,0.254531561123089,1.54832811697008,-0.558820813637418,-0.558820813637418,0.0895121470093727
-0.927898734598897,0.254531561123089,0.254531561123089,-0.0936800799513671,1.78948238074904,-0.558820813637418,0.390153497457504
-0.680679410118051,-0.259571790056219,-0.25957179005622,-0.0115796701052949,1.78948238074904,-0.558820813637418,0.255699992179871
-0.680679410118051,0.0831637773966527,0.0831637773966529,0.0294705348177412,-0.558820813637418,-0.558820813637418,0.305698364973068
0.555417212286179,0.254531561123089,0.254531561123089,0.439972584048102,-0.558820813637418,-0.558820813637418,0.143562138080597
-0.927898734598897,-0.773675141235527,-0.773675141235529,-1.32518622764245,-0.558820813637418,-0.558820813637418,0.341308236122131
0.18458822556491,0.425899344849525,0.425899344849526,0.727324018509354,1.78948238074904,-0.558820813637418,0.179491370916367
-0.680679410118051,-0.602307357509091,-0.602307357509093,-1.24308581779638,-0.558820813637418,-0.558820813637418,0.322249501943588
0.555417212286179,-0.602307357509091,-0.602307357509093,-0.832583768566016,-0.558820813637418,-0.558820813637418,0.13668429851532
3.52204910605633,-0.773675141235527,-0.773675141235529,0.152621149586849,-0.558820813637418,-0.558820813637418,0.00979323405772448
0.802636536767025,1.45410604720814,1.45410604720814,1.99988037112347,-0.558820813637418,-0.558820813637418,0.144331485033035
-1.05150839683932,0.597267128575961,0.597267128575962,0.686273813586318,-0.558820813637418,-0.558820813637418,0.386022925376892
1.42068484796914,-0.430939573782655,-0.430939573782656,-0.339981309489583,-0.558820813637418,-0.558820813637418,0.0705855116248131
-0.680679410118051,1.79684161466101,1.79684161466102,0.152621149586849,1.78948238074904,1.78948238074904,0.612985014915466
-0.927898734598897,-0.602307357509091,-0.602307357509093,-1.32518622764245,-0.558820813637418,-0.558820813637418,0.372028946876526
1.66790417244999,-0.773675141235527,-0.773675141235529,-0.463131924258692,1.78948238074904,-0.558820813637418,0.0489511899650097
0.555417212286179,-0.773675141235527,-0.773675141235529,-0.832583768566016,-0.558820813637418,-0.558820813637418,0.121633253991604
-1.05150839683932,1.79684161466101,1.79684161466102,0.0294705348177412,1.78948238074904,1.78948238074904,0.68778258562088
-0.680679410118051,0.425899344849525,0.425899344849526,-0.339981309489583,1.78948238074904,-0.558820813637418,0.407442331314087
1.42068484796914,-0.602307357509091,-0.602307357509093,-0.38103151441262,-0.558820813637418,-0.558820813637418,0.0634521469473839
1.42068484796914,-0.602307357509091,-0.602307357509093,-0.545232334104764,-0.558820813637418,-0.558820813637418,0.0683151111006737
0.18458822556491,1.45410604720814,1.45410604720814,1.58937832189311,1.78948238074904,-0.558820813637418,0.243952572345734
0.18458822556491,-0.259571790056219,-0.25957179005622,-0.257880899643511,-0.558820813637418,-0.558820813637418,0.170614033937454
0.802636536767025,-0.773675141235527,-0.773675141235529,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.100021608173847
-1.05150839683932,1.11137047975527,1.11137047975527,0.0294705348177412,-0.558820813637418,1.78948238074904,0.563156843185425
-0.927898734598897,-0.259571790056219,-0.25957179005622,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.369979292154312
-0.680679410118051,-0.602307357509091,-0.602307357509093,-1.24308581779638,-0.558820813637418,-0.558820813637418,0.322249501943588
-0.927898734598897,0.940002696028832,0.940002696028835,0.481022788971138,1.78948238074904,-0.558820813637418,0.453248053789139
1.66790417244999,-0.430939573782655,-0.430939573782656,0.275771764355958,-0.558820813637418,-0.558820813637418,0.0450203381478786
-0.927898734598897,-0.773675141235527,-0.773675141235529,-1.32518622764245,1.78948238074904,-0.558820813637418,0.341308236122131
0.308197887805333,0.940002696028832,0.940002696028835,-0.463131924258692,-0.558820813637418,-0.558820813637418,0.346368551254272
-0.680679410118051,0.254531561123089,0.254531561123089,0.973625248047571,-0.558820813637418,-0.558820813637418,0.242154762148857
0.431807550045756,0.254531561123089,0.254531561123089,1.71252893666222,-0.558820813637418,-0.558820813637418,0.0904251709580421
-0.680679410118051,1.11137047975527,1.11137047975527,2.20513139573865,-0.558820813637418,-0.558820813637418,0.256536871194839
-0.680679410118051,-0.773675141235527,-0.773675141235529,-1.24308581779638,1.78948238074904,-0.558820813637418,0.293716788291931
-0.309850423396782,-0.602307357509091,-0.602307357509093,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.222490146756172
0.18458822556491,0.254531561123089,0.254531561123089,1.13782606773972,1.78948238074904,-0.558820813637418,0.135711953043938
0.802636536767025,-0.259571790056219,-0.25957179005622,-0.257880899643511,-0.558820813637418,-0.558820813637418,0.115853630006313
1.42068484796914,-0.430939573782655,-0.430939573782656,0.234721559432922,-0.558820813637418,-0.558820813637418,0.0544539168477058
-0.0626310989159362,-0.430939573782655,-0.430939573782656,-0.832583768566016,-0.558820813637418,-0.558820813637418,0.221293210983276
-0.927898734598897,-0.602307357509091,-0.602307357509093,-1.32518622764245,-0.558820813637418,-0.558820813637418,0.372028946876526
0.18458822556491,0.597267128575961,0.597267128575962,0.152621149586849,-0.558820813637418,-0.558820813637418,0.248025238513947
0.308197887805333,1.11137047975527,1.11137047975527,0.973625248047571,-0.558820813637418,-0.558820813637418,0.232760816812515
3.52204910605633,-0.773675141235527,-0.773675141235529,0.152621149586849,-0.558820813637418,-0.558820813637418,0.00979323405772448
1.66790417244999,-0.773675141235527,-0.773675141235529,-0.463131924258692,-0.558820813637418,-0.558820813637418,0.0489511899650097
-0.804289072358474,-0.0882040063297832,-0.0882040063297835,-0.339981309489583,-0.558820813637418,-0.558820813637418,0.334881603717804
-1.05150839683932,1.45410604720814,1.45410604720814,2.49248283019991,-0.558820813637418,-0.558820813637418,0.339867860078812
-0.680679410118051,0.0831637773966527,0.0831637773966529,-0.832583768566016,-0.558820813637418,-0.558820813637418,0.40004175901413
0.802636536767025,-0.773675141235527,-0.773675141235529,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.100021608173847
0.431807550045756,-0.430939573782655,-0.430939573782656,-0.832583768566016,1.78948238074904,-0.558820813637418,0.165348812937737
-0.927898734598897,-0.773675141235527,-0.773675141235529,-1.32518622764245,-0.558820813637418,-0.558820813637418,0.341308236122131
-0.927898734598897,-0.259571790056219,-0.25957179005622,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.369979292154312
-0.927898734598897,-0.430939573782655,-0.430939573782656,-1.24308581779638,1.78948238074904,-0.558820813637418,0.394341111183167
0.802636536767025,-0.259571790056219,-0.25957179005622,0.234721559432922,-0.558820813637418,-0.558820813637418,0.0936851277947426
0.802636536767025,-0.773675141235527,-0.773675141235529,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.100021608173847
0.555417212286179,0.425899344849525,0.425899344849526,0.481022788971138,-0.558820813637418,-0.558820813637418,0.158180460333824
-0.927898734598897,-0.602307357509091,-0.602307357509093,-1.24308581779638,1.78948238074904,-0.558820813637418,0.362842530012131
0.18458822556491,0.254531561123089,0.254531561123089,0.111570944663813,-0.558820813637418,-0.558820813637418,0.204678788781166
0.18458822556491,0.0831637773966527,0.0831637773966529,-0.257880899643511,-0.558820813637418,-0.558820813637418,0.211920589208603
-0.927898734598897,-0.0882040063297832,-0.0882040063297835,1.17887627266275,-0.558820813637418,-0.558820813637418,0.209622070193291
-0.927898734598897,-0.259571790056219,-0.25957179005622,-0.832583768566016,1.78948238074904,-0.558820813637418,0.379238843917847
1.42068484796914,-0.773675141235527,-0.773675141235529,-0.545232334104764,-0.558820813637418,-0.558820813637418,0.060267012566328
1.66790417244999,-0.602307357509091,-0.602307357509093,-0.463131924258692,-0.558820813637418,-0.558820813637418,0.0555775351822376
-0.927898734598897,-0.259571790056219,-0.25957179005622,0.0294705348177412,-0.558820813637418,-0.558820813637418,0.287450879812241
0.431807550045756,0.425899344849525,0.425899344849526,-0.339981309489583,-0.558820813637418,-0.558820813637418,0.233908325433731
0.802636536767025,-0.773675141235527,-0.773675141235529,-0.750483358719944,-0.558820813637418,-0.558820813637418,0.100021608173847
